target,text,text_stem,text_lem,glove_cnn_label,glove_lstm_nn_label
0,sorry air card think ive got figured dig run lines house days,sorri air card think ive got figur dig run line hous day,sorry air card think ive got figured dig run line house day,0.06949902,0.28656384
0,twitter give much wen want change pic anyone else problem,twitter give much wen want chang pic anyon els problem,twitter give much wen want change pic anyone else problem,0.5379039,0.38136536
1,nevermind mine keep cool til get work,nevermind mine pint keep cool til get work,nevermind mine pint keep cool til get work,0.27011117,0.2933279
0,farrah fawcett certainly finally rest sad see go,farrah fawcett certain final rest sad see go,farrah fawcett certainly finally rest sad see go,8.064343e-06,0.0047866297
0,nothin,nothin,nothin,0.24386126,0.1936035
1,da bestest,da bestest,da bestest,0.99994385,0.9934948
1,mystery chicken tues th rd time th june central,mysteri chicken tue th wed rd time th june reason central outlet,mystery chicken tues th wed rd time th june central outlet,0.25546858,0.6453139
0,cold moving onto diversity ideas,cold move onto divers idea,cold moving onto diversity idea,0.7241853,0.56596184
0,least ur sun im,least ur sun im,least ur sun im,0.4237442,0.5646018
1,waiting baby make world,wait babi make arriv world,waiting baby make world,0.7420798,0.7934738
1,glad hear hope works also thanks sweet mother day card made smile,glad hear quit hope work also thank sweet mother day card made smile,glad hear hope work also thanks sweet mother day card made smile,0.9998167,0.9937511
1,twas super post made spend cash funky new cards print custom guitar pick,twas super post made spend cash funki new card print custom guitar pick,twas super post made spend cash funky new card print custom guitar pick,0.9943078,0.8633769
0,long chat hate knowing want go career,long chat hate know want go career,long chat hate knowing want go career,0.06497549,0.13175966
1,home work start epic,home work start epic,home work start epic,0.24242441,0.6931048
1,brilliant dougie fan bitch gf good thinking,brilliant dougi fan bitch gf good think,brilliant dougie fan bitch gf good thinking,0.00034736007,0.8542511
1,twitter friends twitter know,twitter friend newbi twitter know,twitter friend twitter know,0.5449031,0.42142984
0,sold,sold,sold,0.21414116,0.11642902
0,hanging,hang,hanging,0.7817669,0.932878
0,nothing today im sick long weekend thats fucked haha,noth today im sick long weekend that fuck haha,nothing today im sick long weekend thats fucked haha,0.053337913,0.17819865
1,nice vid thanks link enjoyed,nice vid thank link enjoy,nice vid thanks link enjoyed,0.9990094,0.9918162
1,aint mi mate lauren pink chloe go join,aint mi mate lauren pink chloe go join,aint mi mate lauren pink chloe go join,0.496629,0.81508684
0,tell tomorrow gotta go sorry love,tell tomorrow gotta go sorri love,tell tomorrow gotta go sorry love,0.24949242,0.32080576
0,keeps like soon going anything blow,keep like soon go anyth blow,keep like soon going anything blow,0.36734036,0.12835422
0,crappy sun screen ya,crappi sun screen ya,crappy sun screen ya,0.86586905,0.39128146
0,sad sunday almost weekend flew,sad sunday almost weekend flew,sad sunday almost weekend flew,0.010381448,0.021301527
0,sad missed waited around til hopefully next time awesome show always,sad miss wait around til hope next time awesom show alway,sad missed waited around til hopefully next time awesome show always,0.79577696,0.23526959
0,hmmm realized first live show seen since mask death,hmmm realiz first live show seen sinc mask death,hmmm realized first live show seen since mask death,0.18442357,0.26084623
1,mike smith voice,mike smith voic,mike smith voice,0.75544924,0.61343193
1,sweet,sweet,sweet,0.921937,0.9773138
0,ugh back hurts making stomach hurt feels like gonna making mood slightly hate feeling way,ugh back hurt make stomach hurt feel like gonna make mood slight hate feel way,ugh back hurt making stomach hurt feel like gonna making mood slightly hate feeling way,6.436679e-05,0.006565008
1,good thing week lol,good thing week lol,good thing week lol,0.82268345,0.7837151
1,thank,thank,thank,0.9876918,0.97294194
1,tonight,tonight,tonight,0.62745893,0.72165793
0,craving subway bad right mum left without,crave subway bad right mum left without,craving subway bad right mum left without,0.026284743,0.0054067173
1,movie night box yeh,movi night box yeh,movie night box yeh,0.14626847,0.8988858
0,received office care package care wants share though,receiv offic care packag care want share though,received office care package care want share though,0.55943334,0.48129323
1,monkey baby called wayne,monkey babi call wayn,monkey baby called wayne,0.8960751,0.93225265
1,welcome happy hear feeling great,welcom happi hear feel great,welcome happy hear feeling great,0.72011423,0.9795473
0,aww stinks,aww stink,aww stink,0.00922635,0.008554201
0,hopefully got babysitting job thursday morning yayyy six flags anymore cant always get want,hope got babysit job thursday morn yayyy six flag anymor cant alway get want,hopefully got babysitting job thursday morning yayyy six flag anymore cant always get want,0.00042189148,0.113276616
1,course dear shine bright,cours dear shine brighter bright,course dear shine bright,0.8993853,0.9805156
0,hey nick andrew phone fucked right way,hey nick andrew phone fuck right way contact,hey nick andrew phone fucked right way,0.44390613,0.31281063
1,rules,rule,rule,0.6572907,0.9181711
1,sisters today good day,sister today good day,sister today good day,0.8397412,0.89798015
0,woke shower still sick text mee,woke shower still sick text mee,woke shower still sick text mee,0.033358566,0.107336074
0,work super exhausted goin day,work super exhaust goin loooong day,work super exhausted goin loooong day,0.6074629,0.27665672
0,hell become dude feel sick today sis law wanna go home come save,hell becom dude feel sick today sis law wanna go home come save,hell become dude feel sick today si law wanna go home come save,0.039834306,0.053170867
1,good morning fine morning,good morn fine morn,good morning fine morning,0.8732673,0.9582438
1,yay cookies,yay cooki,yay cooky,0.8801076,0.9571452
0,looks like bug probably created last night,look like bug probabl creat last night cultur,look like bug probably created last night culture,0.48129544,0.5102413
1,share whatever like interesting twitter,share whatev like interest twitter exist,share whatever like interesting twitter,0.6634948,0.92530453
1,saw local australian news tonight congrats top,saw local australian news tonight congrat top,saw local australian news tonight congrats top,0.98636067,0.9788824
0,really show,realli show,really show,0.47334886,0.3680155
0,lying bed flu,lie bed flu,lying bed flu,0.030829981,0.019376613
1,happened past weekend,happen past weekend,happened past weekend,0.42246982,0.052343484
0,yeah found link seems mac,yeah found link seem mac,yeah found link seems mac,0.33657622,0.47731215
0,twitter less exciting place since see great way,twitter less excit place sinc see great way,twitter le exciting place since see great way,0.94686204,0.9241391
1,talking im leaving,talk im leav,talking im leaving,0.0474711,0.11426707
0,giant quot family quot garage sale started arrived everything good gone hang look clothes,giant quot famili quot garag sale start arriv everyth good gone hang look cloth,giant quot family quot garage sale started arrived everything good gone hang look clothes,0.8103468,0.53026235
0,man feel like crap morning ugh,man feel like crap morn ugh,man feel like crap morning ugh,0.00081802637,0.004302776
0,still kinda worried needed sad,still kinda worri need rescu sad,still kinda worried needed sad,0.011579681,0.0128546255
1,thanks fun,thank fun,thanks fun,0.94353074,0.97476983
0,feel really bad wont smile like always,feel realli bad wont smile like alway,feel really bad wont smile like always,0.06252752,0.29518735
1,tonight great great time,tonight great great time,tonight great great time,0.9529949,0.94667965
0,got another head ache,got anoth head ach,got another head ache,0.010224301,0.01252444
1,great meet strawberry festival today also,great meet strawberri festiv today also,great meet strawberry festival today also,0.80595404,0.97797275
1,welcome hope today good sunday flat nasty guest sunday chat soon,welcom hope today good sunday flat nasti guest sunday chat soon,welcome hope today good sunday flat nasty guest sunday chat soon,0.7174269,0.86583644
0,still sick ugh homework unfortunately day listening,still sick ugh homework unfortun brighten day listen,still sick ugh homework unfortunately day listening,0.0037013434,0.12515737
0,cleaning house finally running errands wish back beach,clean hous final run errand wish back beach,cleaning house finally running errand wish back beach,0.3270913,0.14609425
1,yes mother bought monster,yes mother bought monster,yes mother bought monster,0.9090558,0.8851939
1,welcome twitter adorable almost small old,welcom twitter ador almost small old,welcome twitter adorable almost small old,0.2703842,0.89784366
1,admit first reaction omg neighbors glad little one ok though,admit first reaction omg neighbor sheep glad littl one ok though,admit first reaction omg neighbor sheep glad little one ok though,0.021731889,0.6400764
0,hey steph texted morning said would picking around,hey steph text morn said would pick around,hey steph texted morning said would picking around,0.6735331,0.85855335
1,new electric co video hook great job thanks crew opportunity cut legend,new electr co video hook great job thank crew opportun cut queen legend,new electric co video hook great job thanks crew opportunity cut queen legend,0.99301213,0.81378174
0,close singapore wish could swim visit,malaysia close singapor wish could swim visit,malaysia close singapore wish could swim visit,0.08722741,0.11162528
0,anyone catch true blood season premiere please tell happened dont hbo anymore,anyon catch true blood season premier pleas tell happen dont hbo anymor,anyone catch true blood season premiere please tell happened dont hbo anymore,0.0019250382,0.03397501
1,errors com internet wants every time go,irrit error com internet explor want everi time go,error com internet want every time go,0.060676143,0.040140256
0,alone sad,alon sad,alone sad,0.006658209,0.0020020495
1,trying decide much write abt really want get fried duck fried,tri decid much write abt realli want get fri duck fri,trying decide much write abt really want get fried duck fried,0.24196336,0.116879456
